country,description,employees,funding_stage,hq_address,linkedin_company,name_startup,operation_area,other_office,total_raised,verts_link,website_url,year_founded
Canada,BONE Structure is a steel construction system leading the way towards high performance and energy efficient homes.,101-250,Seed,"Laval, Quebec, Canada","https://www.linkedin.com/company/bone-structure/,https://www.facebook.com/BONEstructure.ca",Bone Structure,Canada,,,"Prefab Building,Plan & Build,Residential,Artificial Intelligence,Business Intelligence,ConTech,Data Analytics,eco-friendly,EnergyTech,Materials Sciences,Smart Building,Smart Home",https://bonestructure.ca/en/,2005
United States,Autonomous self- sustainable intelligent house,1-10,Grant,"distribution centre250 Chism St, C7, Reno, Nevada 89503, US","https://twitter.com/haus_me,https://www.linkedin.com/company/haus-me/,https://www.facebook.com/zombieproof.home",haus.me,United States,,$1.1M,"Prefab Building,Plan & Build,Residential,3D Printing,Artificial Intelligence,Big Data,Business Intelligence,ConTech,Data Analytics,eco-friendly,EnergyTech,Internet of Things (IoT),Materials Sciences,Smart Building,Smart Home",https://haus.me/,2016
United States,Smart kitchens for delivery-only restaurants,1-10,A,"Los Angeles, CAUnited States1842 W Washington Blvd","https://twitter.com/CloudKitchens,https://www.linkedin.com/company/cloudkitchens/",Cloud Kitchens,United States,,$150M,"Other Space Search,Buy Sell & Rent,Commercial,Industrial,Business Intelligence,Co-Working,Internet of Things (IoT),Marketing,Marketplace,Property Mangement,Smart Building,Space as a Service (SPaaS),Web Platform,Work Flow Management",https://www.cloudkitchens.com/,2016
Philippines,"REVOLUTION PRECRAFTED is a supplier of limited edition, prefab properties, like homes & pavilions, introduced by design & real estate developer",1-10,B,"Pacific Star BuildingMakati Ave. corner Sen. Gil J. Puyat Ave., Makati City, Metro Manila - NCR 1226, PH","https://twitter.com/revolutionprecr,https://www.linkedin.com/company/revolutionprecrafted/,https://www.facebook.com/revolutionprecrafted/",Revolution Precrafted,Global,,$15.4M,"Prefab Building,Plan & Build,Commercial,Residential,Business Intelligence,ConTech,eco-friendly,EnergyTech,Materials Sciences,Smart Building,Smart Home,Social-Impact",https://revolutionprecrafted.com/,2015
United States,"Reis is the leading commercial real estate data source, providing an advantage to any firm that has debt or equity exposure across capital markets.",251-500,Public,"7 World Trade Center, 250 Greenwich Street, New York, New York 10007, US","https://www.twitter.com/reis_cre,https://in.linkedin.com/company/reis,https://www.facebook.com/reis-inc-1787107941539278",Reis,United States,"333 Westchester Avenue, White Plains, NY 10604, US",12M$,"Invest & Finance,Data & Valuation,Commercial,Big Data,Chatbot,Data Analytics,SaaS",https://www.reis.com/,1980
United States,The leading analytics and intelligence platform for the commercial real estate market in Latin America,1-10,NA,"3030 LBJ Freeway, Suite 1385, Dallas, TX 75234, US","https://twitter.com/SIILABRASIL/,https://www.linkedin.com/company/siila-brasil/,https://www.facebook.com/SiiLABrasil/",SiiLA,Latin America,,,"Invest & Finance,Data & Valuation,Commercial,Cloud,Data Analytics",https://www.siila.com/,2010
France,"Keep an eye on your home from anywhere, anytime with your video intercom connected to your smartphone",1-10,Seed,"15 quai de Rive Neuve, Marseille, 13007, FR","https://twitter.com/fenotek,https://www.linkedin.com/company/fenotek/,https://www.facebook.com/fenotek",Fenotek,Europe,,€2.2M,"Smart Home,Manage & Operate,Residential,Big Data,Data Analytics,Image Processing,Internet of Things (IoT),Mobile App,Robotics,SaaS,SecureTech,Sensors,Smart Building,Smart Home,Web Platform",https://www.fenotek.com/fr/,2015
United States,"Simple, proactive whole home security. Bringing homeowners peace of mind since 2012. ",501-1000,Acquired,"1523 26th Street, Santa Monica, California 90404, US","https://twitter.com/ring,https://www.linkedin.com/company/ring-labs/,https://www.facebook.com/ring/",Ring,United States,,$209.2M,"Smart Home,Manage & Operate,Residential,Big Data,Data Analytics,Image Processing,Internet of Things (IoT),Mobile App,Robotics,SaaS,SecureTech,Sensors,Smart Building,Smart Home,Web Platform,Work Flow Management",https://ring.com/,2012
United States,Smarter Feeding for Healthier Pets.,1-10,B,"1035 S. Grand Ave, Los Angeles, California 90015, US","https://twitter.com/petnetio,https://www.linkedin.com/company/pintofeed-inc/,https://www.facebook.com/petnetio",Petnet,United States,,$14.9M,"Smart Home,Manage & Operate,Residential,Data Analytics,Internet of Things (IoT),Mobile App,SaaS,Smart Home",https://www.petnet.io/,2012
United States,Awair tracks toxins in your air and gives you personalized recommendations to help you stay safe and healthy.,1-10,B,"San Francisco , CAUnited States40 Boardman Place, 2nd floor","https://twitter.com/getawair,https://www.linkedin.com/company/bitfinder/,https://www.facebook.com/getawair",Awair,United States,,$21.1M,"Smart Home,Manage & Operate,Residential,Data Analytics,eco-friendly,Internet of Things (IoT),Mobile App,SaaS,Sensors,Smart Home",https://getawair.com/,2013
United States,UniKey Technologies is changing the way the world accesses everything by empowering access control OEMs with secure and convenient mobile-key solutions.,1-10,A,"Orlando, FLUnited States111 W Jefferson St #100","https://twitter.com/unikeytech,https://www.linkedin.com/company/unikey-technologies/,https://www.facebook.com/unikeytech",UniKey Technologies,United States,"Menlo Park, CAUnited States68 Willow Rd",$17.9M,"Smart Home,Manage & Operate,Residential,Access Control,ConTech,Data Analytics,Internet of Things (IoT),Mobile App,SaaS,SecureTech,Sensors,Smart Building,Smart Home",https://www.unikey.com/,2010
China,"Developer of RestOn, a non-wearable, smart device that measures, tracks and analyzes sleep quality to help users achieve their best sleep",51-100,B,"Shenzhen, Guangdong CN","https://twitter.com/mysleepace,https://www.linkedin.com/company/sleepace/,https://www.facebook.com/MySleepace/timeline?ref=page_internal",Sleepace,Asia,,$18M,"Smart Home,Manage & Operate,Residential,eco-friendly,EnergyTech,Internet of Things (IoT),Smart Home",http://www.sleepace.com/,2011
Austria,"A small upgrade to your door lock, making life so much easier.",1-10,A,"Münzgrabenstraße 92/48010 Graz, Austria","https://twitter.com/nuki_smartlock,https://www.linkedin.com/company/nuki-home-solutions-gmbh/,https://www.facebook.com/nuki.smartlock",Nuki Home Solutions,Europe,,€2M,"Smart Home,Manage & Operate,Commercial,Residential,Access Control,Internet of Things (IoT),SecureTech,Sensors,Smart Building,Smart Home",https://nuki.io/en/,2014
United States,"Helping people open, manage, and share the spaces that matter.",101-250,B,"New York, US450 West 33rd Street","https://twitter.com/latchaccess,https://www.linkedin.com/company/latch/,https://www.facebook.com/LatchAccess/",Latch,United States,,$152M,"Smart Home,Smart Building,Plan & Build,Manage & Operate,Commercial,Residential,Access Control,Big Data,Business Intelligence,ConTech,Internet of Things (IoT),Mobile App,Property Mangement,SaaS,SecureTech,Sensors,Smart Building,Smart Home",https://www.latch.com/,2014
Israel,Social building management app,1-10,NA,"Tel Aviv, Israel",https://www.facebook.com/Hombi.co/,Hombi,Israel,,,"Property Management,Manage & Operate,Residential,Mobile App",https://www.hombi.co/,2015
United States,Reinventing the way the world heats and uses water,1-10,A,"2353 N Highway 17, Mount Pleasant, South Carolina 29466, US","https://twitter.com/myheatworks,https://www.linkedin.com/company/heatworks/,https://www.facebook.com/MYHEATWORKS/",Heatworks,United States,,$10.3M,"Smart Home,Smart Building,Plan & Build,Manage & Operate,Green Building,Commercial,Industrial,Residential,eco-friendly,EnergyTech,Internet of Things (IoT),Mobile App,Smart Building,Smart Home",https://myheatworks.com/,2006
China,Take Control Of Your Home Devices With One Remote,51-100,C+,"Hangzhou Shi,ChinaRoom 106, Building 1, 611 Jiang Hong Lu","https://twitter.com/broadlinkdna,https://www.linkedin.com/company/broadlink-hangzhou-gubei-electronics-technology-co-ltd-/,https://www.facebook.com/WeLinkSmartElectronics/",Broadlink,Asia,,$64.8M,"Smart Home,Manage & Operate,Residential,Access Control,Big Data,Internet of Things (IoT),Property Mangement,SaaS,SecureTech,Sensors,Smart Home,Sound Regconition",http://www.ibroadlink.com/,2013
France,"Experience the comfort of a Smart Home: Smart Thermostat, Security Camera with Face Recognition, Weather Station",251-500,Acquired,"93 rue Nationale, Boulogne-Billancourt, 92100, FR","https://twitter.com/netatmo,https://www.linkedin.com/company/netatmo/,https://www.facebook.com/Netatmo",Netatmo,Global,,€34.5M,"Smart Home,Manage & Operate,Residential,eco-friendly,EnergyTech,Internet of Things (IoT),SecureTech,Sensors,Smart Home",https://www.netatmo.com/en-us,2011
China,"ORVIBO is focused on R&D,including home automation, energy saving,lighting control,home security,HVAC, curtain control",51-100,C+,"7F, Block A7, Nanshan i Park, Shenzhen, Guangdong 518055, CN","https://twitter.com/ORVIBO,https://www.linkedin.com/company/orvibo/,https://www.facebook.com/orvibo/",Orvibo,China,,$49.5M,"Smart Home,Manage & Operate,Residential,eco-friendly,EnergyTech,Internet of Things (IoT),Mobile App,SecureTech,Sensors,Smart Home",https://www.orvibo.com/en/index.html,2011
United States,"Delivering embedded intelligence wherever computing happens, including sensors, MCUs, AI, ML, and the Internet of Things.",1-10,Merged,"Austin , TXUnited States4009 Banister Ln #200","https://twitter.com/ArmEmbedded,https://www.linkedin.com/company/wigwag/,https://www.facebook.com/wigwagco",WigWag,United States,,$4.3M,"Smart Home,Smart Building,Plan & Build,Manage & Operate,Residential,Internet of Things (IoT),Smart Building,Smart Home",https://www.arm.com/,2012
Israel,Autonomous and energy efficient indoor climate. Make your air conditioner smart,1-10,Seed,"541 Jefferson Ave, Suite 100, Redwood City, CA 94063, US","https://twitter.com/sensibo,https://www.linkedin.com/company/sensibo,https://www.facebook.com/sensibo",Sensibo,Global,,$3.4M,"Smart Home,Manage & Operate,Energy Management,Residential,Big Data,Cloud,eco-friendly,EnergyTech,Internet of Things (IoT),Location Analytics,Mobile App,Sensors,Smart Home",https://sensibo.com/,2013
United States,"Sevenhugs launched Smart Remote, the world’s first universal remote with contextual awareness",1-10,A,"431 Tehama St, San Francisco, Cali 94103, US","https://twitter.com/sevenhugs_inc,https://www.linkedin.com/company/sevenhugs/,https://www.facebook.com/sevenhugs",Sevenhugs,United States,,$17.8M,"Smart Home,Manage & Operate,Residential,EnergyTech,Internet of Things (IoT),Mobile App,Smart Home",https://sevenhugs.com/,2014
Denmark,"Modern co-living apartments with a Nordic feel. Beautiful furniture, cleaning and a lively community built in.",1-10,Seed,"Copenhagen, Hovedstaden, Denmark","https://www.linkedin.com/company/join-lifex/,https://www.facebook.com/joinlifex/",LifeX Aps,Europe,,€7.5M,"NextGen Rentals & Coliving,Manage & Operate,Residential,eco-friendly,Smart Building,Smart Home,Space as a Service (SPaaS),Tenant Management,Web Platform",https://www.joinlifex.com/,2017
United States,Risk management platform for buildings & properties,1-10,A,"643 7th St.San Francisco, CA 94103","https://twitter.com/BetterV,https://www.linkedin.com/company/betterview/,https://www.facebook.com/BetterViewMarketplace/",BetterView,United States,,$8.1M,"Invest & Finance,Data & Valuation,Commercial,Artificial Intelligence,Computer Vision,Data Analytics,Drones,Geosptial,Machine Learning,Property Management",https://www.betterview.com/,2014
United States,Roomrs is a co-living startup creating fully furnished apartments in NYC and beyond.,1-10,Seed,"New York, United States","https://twitter.com/roomrsliving,https://www.linkedin.com/company/roomors/,https://www.facebook.com/roomrsliving/",Roomrs,United States,,$2.4M,"NextGen Rentals & Coliving,Manage & Operate,Residential,Chatbot,eco-friendly,Internet of Things (IoT),Mobile App,Smart Building,Smart Home,Tenant Management,Web Platform",https://www.roomrs.co/,2017
United States,Rental marketplace,51-100,Acquired,"SoMa, San Francisco, CA US","https://twitter.com/lovely,https://www.linkedin.com/company/lovely-inc/",Lovely,United States,,$2M,"Home Search,Buy Sell & Rent,Residential,Data Analytics,Location Analytics,Marketing,Marketplace,Mobile App,Web Platform",https://livelovely.com/,2010
Israel,Data-driven Platform for Real Estate Professionals,1-10,B,"HaHashmonaim Street 103, Tel Aviv-Yafo, Israel","https://www.linkedin.com/company/cherre-co/,https://www.facebook.com/cherrecore/",Cherre,United States,"1460 Broadway, New York, NY, USA",$75 M,"Invest & Finance,Data & Valuation,Commercial,Residential,Artificial Intelligence,Big Data,Business Intelligence,Data Analytics,Machine Learning,SaaS",https://cherre.com/,2016
Brazil,Online real estate marketplace,501-1000,C+,"Rua Bela Cintra 539, São Paulo, SP 01415-001, BR","https://twitter.com/vivareal,https://www.linkedin.com/showcase/vivareal/,https://www.facebook.com/VivaReal",VivaReal,Brazil,,$74.8M,"Home Search,Buy Sell & Rent,Residential,Marketplace",https://www.vivareal.com.br/,2009
United States,"We believe that transparency in real estate information results in more effective deal making. CompStak® is the world’s first comprehensive database of commercial deal information (comps). Brokers exchange the comps they have at hand, for the specific comps they need. Residential real estate websites gather home sales comps from public records. In commercial real estate […]",1-10,B,"New York (HQ), NYUnited States36 Cooper Sq","https://twitter.com/compstak,https://www.linkedin.com/company/compstak/,https://www.facebook.com/CompStak/",Compstak,United States,"Los Angeles, CAUnited StatesLos Angeles, CA, USA",$35.3M,"Invest & Finance,Data & Valuation,Commercial,Big Data,Business Intelligence,Data Analytics,SaaS,Work Flow Management",https://compstak.com/,2011
Pakistan,Zameen.com is the first and largest property portal in Pakistan,1001-5000,C+,"Pearl One,94-B/I, MM Alam Road,Gulberg III, Lahore,Pakistan.","https://twitter.com/ZameenProperty,https://www.linkedin.com/company/zameen-com/?originalSubdomain=in,https://www.facebook.com/ZameenPK",Zameen,Pakistan,,$31.1M,"Home Search,Commercial Search,Buy Sell & Rent,Commercial,Residential,Retail,Big Data,Data Analytics,Mobile App,Web Platform",https://www.zameen.com/,2006
